Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom
553718,C1NC(NC(N1)c1cnc(cn1)c1cnccn1)C1CCCC1,F9-F12-F12-F10,224.2061,1181.85,264.977979285,1.5488,229.5491,4,311.38484,1.56468988377
1010042,C1NCN(CN1)c1cc(cc2c1cc(cc2)C1CCCC1)C1CCCC1,F9-F16-F10-F10,275.9955,1075.14,296.73380187,1.5473,283.1502,4,349.51234,1.56449856438
618676,Sc1cc2ccccc2c(c1)c1ccc(cc1)c1cnccn1,F5-F12-F16-F2,259.1922,1205.62,312.487300164,1.6651,274.5435,4,314.40356,1.71630589477
243169,c1ccc(cc1)Sc1cccnc1c1nncs1,F2-F11-F8-F5,178.4149,1281.99,228.726117651,1.5425,190.5852,4,271.36066,1.58784380336
10652,CN1CNC(NC1)(O)c1ccccc1,F1-F9-F5-F3,122.1627,1168.42,142.737341934,1.4642,125.8094,4,193.2456,1.48036204637
318191,c1coc(c1)C1NCNCN1c1occc1c1ccoc1,F15-F15-F9-F15,176.5374,1288.26,227.426070924,1.5076,180.9617,4,285.2979,1.52274705231
1030124,C1CCC(C1)c1ccc(cc1)c1ccc(c2c1cccc2)c1ccsc1,F7-F16-F5-F10,285.9368,1106.78,316.469131504,1.5817,306.7171,4,354.50718,1.6345438723
1190823,C1CSC(CS1)c1csc(c1)N1CNCNC1c1ccncc1,F6-F7-F9-F11,228.5651,1307.73,298.901438223,1.5249,240.6495,4,364.5518,1.55841900154
1355359,C1NCN(CN1)c1ccc(cn1)c1cccc2c1cccc2c1nncs1,F8-F16-F11-F9,283.5002,1284.27,364.090801854,1.6468,303.0196,4,374.46212,1.70435967723
1284018,c1ccc(cn1)c1cc2ccccc2c(c1)c1ccsc1c1cncs1,F7-F16-F11-F14,281.2224,1240.75,348.9266928,1.6215,295.5693,4,370.48996,1.66166588367
1409848,C1SCC(SC1)C1NCNCN1c1coc(c1)C1SCCSC1,F6-F9-F15-F6,234.9992,1318.1,309.75244552,1.506,241.1452,4,389.62262,1.52173089432
216132,Cc1cocc1C1CSC(CS1)c1cocc1,F6-F15-F15-F1,164.8226,1251.86,206.334820036,1.4907,168.3193,4,266.37906,1.50297820056
864362,C1NCN(CN1)c1ccc(c(c1)C1NCNCN1)C1NCNCN1,F5-F9-F9-F9,221.0292,1288.2,284.72981544,1.5511,225.148,4,333.43518,1.56358438885
917620,N1CNCN(C1)C1NCNC(N1c1ncsc1)N1CNCNC1,F9-F9-F14-F9,201.5301,1310.91,264.187823391,1.4917,207.1286,4,340.45096,1.50789319293
409977,Cc1cc(c(s1)C1CSCCS1)C1NCNCN1,F1-F7-F6-F9,188.9571,1298.53,245.366463063,1.5202,196.5536,4,301.49436,1.5453846415
1180936,Sc1ccc2c(c1c1ccc3c(c1)ccc(c3)c1ccccn1)cccc2,F2-F16-F16-F11,322.2011,1183.37,381.283115707,1.713,333.5061,4,363.47418,1.74597705366
721886,c1ccc(cn1)c1csc(n1)c1cccc(c1)c1nsnc1,F5-F14-F13-F11,240.1918,1343.96,322.808171528,1.6714,248.7745,4,322.4074,1.70240273278
1344568,N1CNC(NC1)c1ccc2c(c1c1cscc1c1cnccn1)cccc2,F7-F16-F12-F9,271.1839,1255.39,340.441556221,1.5968,277.0882,4,373.47406,1.61295780862
454835,Oc1cc(cc2c1cccc2)c1csc(c1)c1cnccn1,F7-F16-F12-F3,247.3287,1285.66,317.980616442,1.7092,256.2706,4,304.36568,1.7429813732
124523,Sc1scc(n1)c1ccoc1c1ccco1,F15-F15-F14-F2,166.4309,1380.69,229.789479321,1.6051,172.8556,4,249.30878,1.63430153201
40936,CC1CCC(C1O)c1cccc2c1cccc2,F10-F16-F3-F1,173.3503,1061.13,183.947203839,1.5194,177.3419,4,226.31352,1.53376512297
616041,N1CNC(NC1)c1cnc(c(c1)C1CCCC1)c1cccs1,F9-F11-F7-F10,215.447,1182.91,254.85441077,1.5177,233.0021,4,314.44838,1.56885145439
1162714,N1CNC(NC1)c1occ(c1)c1scc(n1)c1cccc2c1cccc2,F14-F16-F15-F9,264.1446,1266.27,334.478382642,1.606,278.9375,4,362.44812,1.64870543559
714569,N1CNC(NC1)C1CCCC1c1nnc(s1)c1cncs1,F9-F10-F8-F14,204.4786,1303.05,266.44583973,1.5298,213.4434,4,322.45222,1.55785010435
1419424,n1csc(n1)c1ccc2c(c1)c(c1cnsn1)c(cc2)c1scnn1,F8-F16-F13-F8,262.0715,1422.29,372.741673735,1.6531,279.2713,4,380.46992,1.70853089592
627275,C1NC(NC(N1)c1ccccc1c1nsnc1)C1CCCC1,F5-F13-F9-F10,212.423,1194.8,253.8030004,1.5132,218.6936,4,315.43644,1.53134174139
253466,Cc1ccc(cc1)C1(CSCCS1)c1cocc1,F5-F6-F1-F15,187.0124,1205.78,225.495811672,1.5217,190.815,4,276.41694,1.53442322044
1052535,C1NCN(CN1)c1ccc(o1)c1c(ccc2c1cccc2)c1ccccc1,F15-F16-F5-F9,281.416,1165.49,327.98753384,1.6059,294.8067,4,355.43234,1.64214733759
1383254,n1csc(c1)c1scnc1c1ccc2c(c1)cc(cc2)c1nccs1,F14-F16-F14-F14,299.2603,1348.17,403.453758651,1.7306,310.8414,4,377.50574,1.76826283177
1439160,C1CSC(C(S1)c1cc2ccccc2cc1c1cocc1)c1nncs1,F6-F16-F8-F15,270.7069,1286.73,348.326689437,1.5703,280.8397,4,396.54884,1.59660710636
573963,C1NC(NC(N1)c1cscn1)c1ccccc1c1cocc1,F9-F14-F5-F15,203.353,1278.67,260.02138051,1.5344,211.5733,4,312.38944,1.56057305687
12825,Oc1cnc(cc1O)c1cscn1,F3-F11-F14-F3,117.4298,1382.01,162.289157898,1.5369,123.073,4,194.21044,1.56827648698
1297868,SN1CNC(NC1)c1cc2ccccc2c(c1)c1ccc2c(c1)cccc2,F9-F16-F2-F16,294.6694,1204.29,354.867411726,1.6326,306.8151,4,371.49794,1.66571827965
566192,c1cnc(cn1)c1csc(c1)c1scnc1c1ccco1,F7-F14-F12-F15,220.1844,1345.26,296.205265944,1.6293,233.4352,4,311.38146,1.67762477789
234235,c1ccc(nc1)c1cccc(c1)Sc1cccs1,F2-F7-F5-F11,196.1553,1214.8,238.28945844,1.5752,210.9024,4,269.38454,1.62914512706
670251,N1CNC(NC1)c1ncccc1c1ncccc1c1ccccn1,F9-F11-F11-F11,220.9968,1204.24,266.133186432,1.5372,230.2878,4,318.37572,1.5645375143
1021104,c1ccc(nc1)c1cc(c2cccnc2)c2c(c1C1CCCC1)cccc2,F11-F16-F11-F10,282.3353,1082.38,305.594082014,1.5653,296.0887,4,350.45558,1.59918788545
1469780,C1CSC(CS1)c1cc2ccccc2c(c1)c1cccnc1c1cscn1,F11-F16-F14-F6,296.1025,1251.78,370.65518745,1.5969,303.9377,4,406.58672,1.61651870002
1481983,C1CSC(CS1)c1ccc2c(c1)ccc(c2)C1NCN(CN1)c1ccccn1,F9-F16-F11-F6,300.9721,1248.58,375.787744618,1.6035,315.0969,4,408.58276,1.6389759619
245305,Sc1cccc(n1)c1cccc(c1)C1NCNCN1,F5-F9-F11-F2,193.3997,1256.16,242.940967152,1.5811,199.5612,4,272.36864,1.60397338004
502304,C1NCN(CN1)c1nccc(c1c1ccccn1)c1ccco1,F9-F11-F11-F15,218.3606,1224.27,267.332331762,1.5636,226.0903,4,307.34978,1.5880089148
1184288,c1ccc(cc1)c1nccc(c1)c1cc2ccccc2cc1c1cccs1,F11-F16-F5-F7,304.3671,1158.83,352.709726493,1.6452,320.8952,4,363.47418,1.690225997
285259,Oc1cc(c2ccco2)c2c(c1c1cnccn1)cccc2,F15-F16-F3-F12,222.6023,1240.54,276.147057242,1.6348,236.0282,4,288.30008,1.68375607786
1096475,c1ccc(cc1)C1SCC(SC1)(N1CNCNC1)c1ccccc1,F5-F6-F9-F5,246.9106,1215.86,300.208722116,1.54,251.959,4,357.53602,1.5533836634
1264022,Sc1ccc2c(c1)cc(cc2)c1cc(cc2c1cccc2)c1cccs1,F2-F16-F16-F7,316.9905,1215.03,385.152967215,1.7096,334.418,4,368.51384,1.76135552293
106695,Oc1nc(ccc1c1ccccc1)c1ccccc1,F3-F11-F5-F5,202.5888,1144.55,231.87301104,1.6181,215.477,4,247.29122,1.66801838789
1010361,C1SCC(SC1)c1cccc(c1)c1cccc(c1)c1ccccn1,F5-F6-F5-F11,269.8719,1185.38,319.900752822,1.5998,279.5353,4,349.51226,1.62664573761
347549,c1coc(c1)c1cccc(n1)c1scc(n1)c1ccco1,F11-F14-F15-F15,226.4885,1291.0,292.3966535,1.6647,231.6526,4,294.3278,1.68416520077
743123,n1ccc(cc1)c1ncccc1c1csc(n1)c1nsnc1,F13-F14-F11-F11,223.4394,1337.55,298.86136947,1.607,233.0156,4,323.39546,1.63968075094
1452427,c1ccc(cc1)C1(CSC(CS1)c1cccc2c1cccc2)c1ccncc1,F6-F11-F5-F16,303.2792,1192.47,361.651347624,1.5916,308.0831,4,399.57094,1.60321255929
1324722,c1ccc(cc1)c1cccc2c1c(ccc2)N1CNC(NC1)c1cscn1,F9-F16-F5-F14,268.0204,1233.05,330.48255422,1.5773,276.7233,4,372.486,1.6004634023
1357442,N1CNC(NC1)(C1NCN(CN1)c1ccccc1)c1ccc2c(c1)cccc2,F9-F16-F9-F5,283.5433,1184.37,335.820178221,1.5849,290.3902,4,374.48204,1.60238340328
11027,OCc1nnc(s1)c1ccccn1,F1-F8-F11-F3,124.319,1293.55,160.81284245,1.5343,127.5185,4,193.22568,1.5509225274
1083914,c1ccc(nc1)c1cc2ccccc2c(c1)C1(CCCC1)c1cscn1,F10-F16-F14-F11,278.4807,1152.97,321.079892679,1.5881,286.4767,4,356.4833,1.60899705053
569767,n1ccc(cc1)c1oc(cc1c1nsnc1)c1cscc1,F13-F15-F11-F7,223.3074,1347.6,300.92905224,1.6419,233.038,4,311.38146,1.67765509877
916306,C1CSC(CS1)c1occc1c1ccnc(c1)c1ccncc1,F6-F15-F11-F11,236.3485,1252.6,296.0501311,1.5634,245.6596,4,340.46244,1.5905948114
477551,c1ccc(cn1)c1scc(c1)c1occ(c1)c1cnccn1,F7-F15-F12-F11,234.0655,1292.75,302.588175125,1.6626,243.4116,4,305.35374,1.69670225875
143829,Cc1ccccc1N1CNCNC1c1ccccc1,F1-F5-F9-F5,183.5732,1115.91,204.851169612,1.5163,189.6783,4,253.34216,1.53682456559
662914,c1sc(c(n1)c1cocc1)c1cscc1c1nsnc1,F7-F14-F13-F15,197.2911,1435.68,283.246886448,1.5814,198.592,4,317.40918,1.58613973174
1168457,s1ccc(c1)C1SCCSC1c1cncc(n1)c1cccs1,F6-F12-F7-F7,244.2865,1345.1,328.58977115,1.5926,249.6578,4,362.55576,1.60874805308
258617,Sc1cc(cc(c1)c1cccs1)C1NCNCN1,F2-F5-F9-F7,195.6229,1304.41,255.172466989,1.6035,203.899,4,277.4083,1.63552678507
395979,c1ccc(cc1)c1occ(c1c1ccncc1)c1cnccn1,F12-F15-F11-F5,226.7515,1192.05,270.299125575,1.59,234.6377,4,299.32602,1.61543943935
111600,c1occ(c1)Sc1csc(c1)c1cocc1,F2-F7-F15-F15,157.3547,1313.76,206.726310672,1.5345,163.8792,4,248.32072,1.56136269166
36579,Sc1ccc(c(c1)c1ccccc1)S,F2-F5-F5-F2,158.8918,1191.63,189.340235634,1.5615,164.6488,4,218.3378,1.58642328069
1053156,C1SCC(SC1)(c1nccs1)C1CCC(C1)c1scnn1,F6-F10-F8-F14,218.97,1329.11,291.0352167,1.5238,223.8717,4,355.56488,1.53786697738
1192173,C1NCN(CN1)C1(CSCCS1)c1cscc1c1ccccn1,F6-F9-F7-F11,233.0482,1288.37,300.252309434,1.5277,244.4605,4,364.5518,1.55895880618
530392,Sc1ncc(s1)c1occc1c1cccc2c1cccc2,F15-F16-F14-F2,230.0201,1283.46,295.221597546,1.6317,240.5282,4,309.40534,1.66839806356
877797,c1csc(c1)N1CNC(NC1)(c1scnc1)c1nccs1,F9-F14-F7-F14,207.0774,1403.9,290.71596186,1.561,210.8847,4,335.47082,1.57360353062
1034675,Sc1cc2c(cc1c1ccc3c(c1)cccc3)cccc2C1CCCC1,F2-F16-F16-F10,307.9049,1122.68,345.678673132,1.6492,317.8557,4,354.50718,1.67599106818
1447166,C1CSC(C(S1)c1ccc2c(c1)ccc(c2)c1nsnc1)C1CCCC1,F13-F16-F6-F10,303.269,1228.17,372.46588773,1.6154,310.2823,4,398.60778,1.63325370486
1355283,C1NCN(CN1)c1ccc(c2c1cccc2c1nccnc1)c1nccs1,F14-F16-F12-F9,268.7763,1263.05,339.477905715,1.5928,285.4941,4,374.46212,1.63903021925
885460,c1cc(c(s1)c1nsnc1)c1nsnc1c1nncs1,F8-F13-F7-F13,197.4752,1544.06,304.913557312,1.5926,201.7355,4,336.43896,1.60842716298
1349006,c1cnc(c(c1)c1ccc2c(c1)cccc2)c1nsnc1c1nncs1,F11-F16-F13-F8,261.3875,1308.51,342.028157625,1.6003,272.2804,4,373.45414,1.63158581901
567090,c1csc(c1)c1cccnc1c1ccc(o1)c1scnn1,F8-F15-F11-F7,221.5123,1325.86,293.694298078,1.6226,231.6424,4,311.38146,1.65868436184
439880,Oc1cncc(c1)c1ccc2c(c1)c(ccc2)c1cscc1,F7-F16-F11-F3,234.3031,1233.27,288.958984137,1.6303,245.1619,4,303.37762,1.66743163039
1388144,Cc1c(ccc2c1c(ccc2)C1CSCCS1)C1CSCCS1,F6-F16-F1-F6,272.735,1228.02,334.9240347,1.5752,279.1141,4,378.63798,1.59174353688
129569,c1cnc(cn1)Oc1ccc(cn1)c1ccncc1,F3-F12-F11-F11,179.6137,1243.85,223.412500745,1.5817,186.1851,4,250.2554,1.60806125583
528971,Oc1scc(n1)c1cccc2c1ccc(c2)c1cccs1,F7-F16-F14-F3,236.2855,1316.23,311.006063665,1.6748,250.0742,4,309.40534,1.72616195544
1320653,N1CNC(NC1)c1cc(cc2c1ccc(c2)c1nccs1)c1ccccc1,F9-F16-F5-F14,303.4212,1245.38,377.874694056,1.6828,316.892,4,372.486,1.72229745343
1402119,c1scc(n1)N1CNC(NC1)c1cccc2c1ccc(c2)c1cscn1,F9-F16-F14-F14,273.189,1330.49,363.47523261,1.6347,284.3451,4,379.50178,1.6676587771
296323,OC1SCCSC1c1ccc(nc1)c1ccncc1,F3-F6-F11-F11,199.2325,1283.66,255.74679095,1.5721,205.6791,4,290.40376,1.59489716846
595733,C1NCN(CN1)c1coc(c1c1cscc1)c1cnccn1,F7-F15-F12-F9,215.4466,1310.71,282.388013086,1.5884,226.183,4,313.3775,1.62496524292
117930,Cc1sccc1c1ncc(s1)c1ccccc1,F7-F14-F5-F1,198.3469,1246.14,247.168005966,1.6368,212.0894,4,257.37384,1.69353735367
133210,OC1NCNC(N1)c1csc(c1)c1cocc1,F3-F9-F7-F15,155.1353,1347.12,208.985865336,1.5338,161.0391,4,251.30482,1.55840809016
1199437,c1ccc(c(c1)c1ccc(cc1)c1scnn1)c1ccc2c(c1)cccc2,F5-F5-F16-F8,292.562,1174.96,343.74864752,1.6226,314.7194,4,364.46224,1.6828754494
768181,C1NCN(CN1)c1ccncc1C1NCN(CN1)c1ccncc1,F9-F11-F11-F9,219.8723,1259.27,276.878591221,1.5467,222.8282,4,326.39948,1.55561669972
915114,C1CCC(C1)c1nccnc1c1ccc2c(c1)ccc(c2)c1cocc1,F15-F16-F12-F10,276.9811,1143.93,316.846989723,1.6124,294.9912,4,340.4177,1.66288584635
837213,N1CNC(NC1)c1ccc(cn1)c1sccc1c1nsnc1,F7-F13-F11-F9,214.6792,1362.81,292.566960552,1.5759,225.6972,4,330.43116,1.61250952341
386487,OC1(CSC(CS1)c1ccccn1)N1CNCNC1,F3-F6-F11-F9,181.801,1322.71,240.47000071,1.5141,186.5009,4,298.42752,1.53000707595
524963,Cc1cc(cc2c1cccc2)C1NCNCN1c1cscc1,F9-F16-F7-F1,229.1179,1210.79,277.413662141,1.5848,232.3168,4,309.42856,1.59481466186
323125,Sc1ncsc1C1NCN(CN1)c1nsnc1,F9-F13-F14-F2,166.205,1503.94,249.9623477,1.5659,169.9584,4,286.4002,1.58152537231
1170892,C1CSC(C(S1)c1csc(n1)c1cccnc1)c1nccs1,F11-F14-F6-F14,239.0849,1362.37,325.722095213,1.5843,244.528,4,363.54382,1.60072040841
652244,n1ccc(cc1)c1scc(c1)c1ncc(nc1)c1cccnc1,F7-F12-F11-F11,259.6295,1273.64,330.67451638,1.7096,272.9542,4,316.37968,1.75787242885
632960,Sc1cc2ccccc2c(c1)c1cnccc1c1cnccn1,F11-F16-F12-F2,237.846,1213.41,288.60471486,1.5997,248.3499,4,315.39162,1.63279981167
321371,Oc1ccc(c2c1cc(cc2)c1ccc2c(c1)cccc2)O,F3-F16-F3-F16,244.8841,1215.17,297.575811797,1.7044,254.3243,4,286.32396,1.74013580903
1064051,c1coc(c1)c1cccc2c1c(ccc2)c1ncccc1c1scnn1,F11-F16-F8-F15,255.2782,1251.7,319.53172294,1.5868,267.9385,4,355.41242,1.62299876904
1820,Oc1ccc2c(c1)ccc(c2O)C,F3-F16-F3-F1,128.2276,1163.53,149.196659428,1.5531,130.8275,4,174.1959,1.56674581089
1240182,c1ccc(cn1)c1cccc(n1)c1nnc(s1)c1ccc2c(c1)cccc2,F8-F16-F11-F11,317.9475,1249.7,397.33899075,1.7446,332.1243,4,366.43836,1.78934767752
1273759,c1ccc(nc1)c1ccc(s1)c1cscc1c1cccc2c1cccc2,F7-F16-F7-F11,302.7774,1218.35,368.88884529,1.6689,304.2283,4,369.5019,1.67300012094
55402,Oc1cocc1c1cscc1C1CCCC1,F7-F15-F10-F3,149.837,1218.33,182.55091221,1.494,155.1743,4,234.31406,1.51491804906
1410755,S1CC(SC(C1)c1cocc1)c1cccc(n1)c1cccc2c1cccc2,F6-F11-F15-F16,288.7547,1213.74,350.473129578,1.5873,302.7475,4,389.53306,1.6227466001
899614,C1CSC(CS1)c1ccccc1c1ccc(cc1)c1ccco1,F5-F6-F5-F15,256.5541,1193.12,306.099827792,1.591,269.7007,4,338.48632,1.62880330356
652309,n1csc(c1)c1c(coc1c1nccs1)c1cccs1,F14-F15-F14-F7,215.5191,1390.1,299.59310091,1.6256,223.9966,4,316.42112,1.6567610953
133801,Oc1coc(c1)c1nnc(s1)c1cncs1,F3-F15-F8-F14,171.4798,1476.99,253.273949802,1.6771,178.3841,4,251.2849,1.71251772556
232765,Sc1c(cccc1c1cscc1)c1ccccn1,F5-F7-F2-F11,192.7786,1233.31,237.755775166,1.5737,210.9292,4,269.38454,1.64130508414
380274,Oc1cccc2c1cc(cc2c1ccccc1)c1ccncc1,F11-F16-F5-F3,242.4731,1169.15,283.487424865,1.6311,253.7088,4,297.3499,1.6682360567
1240360,c1ccc(cn1)c1cccc2c1cccc2c1cncc(n1)c1cscn1,F12-F14-F16-F11,283.4294,1237.59,350.769391146,1.6343,297.5587,4,366.43836,1.67457391904
831437,C1CCC(C1)c1ccc(o1)c1ccc2c(c1)cc(cc2)C1CCCC1,F10-F15-F16-F10,282.6418,1061.67,300.072319806,1.594,291.2583,4,330.46264,1.61649413756
1248856,C1NCN(CN1)C1(CSC(CS1)C1NCNCN1)c1ccccn1,F6-F11-F9-F9,234.8123,1298.14,304.819239122,1.5321,239.1909,4,367.5359,1.54404429868
766417,n1ccc(cc1)c1cnccc1N1CNC(NC1)c1nncs1,F9-F11-F11-F8,208.2627,1308.41,272.492999307,1.5383,217.1522,4,325.3915,1.56621150722
184701,Cc1ccsc1c1cncc(n1)C1NCNCN1,F9-F12-F7-F1,174.2296,1273.98,221.965025808,1.5475,182.8158,4,261.346,1.58047823093
546210,c1ccc(cn1)c1oc(c(c1)c1nccs1)c1cccs1,F14-F15-F11-F7,236.065,1322.19,312.12278235,1.6751,254.7127,4,310.3934,1.74525293118
1496399,C1CSC(CS1)c1csc(n1)c1nsnc1c1ccc2c(c1)cccc2,F13-F14-F6-F16,292.3596,1351.79,395.208783684,1.6328,303.918,4,413.6025,1.6646089296
837861,N1CNC(NC1)c1cnccc1c1scc(n1)c1nccs1,F14-F14-F11-F9,213.9082,1357.6,290.40177232,1.5707,224.9107,4,330.43116,1.60697164681
316143,N1CNC(NC1)(CC1CSCCS1)c1cocc1,F1-F6-F9-F15,171.1813,1271.8,217.70837734,1.4819,175.3085,4,285.42876,1.49556301689
808100,SN1CNCN(C1)c1scc(n1)c1cccc2c1cccc2,F14-F16-F9-F2,234.8633,1297.77,304.798544841,1.6102,241.4687,4,328.45504,1.63163411312
239619,c1nnc(s1)Oc1nsnc1c1nncs1,F3-F13-F8-F8,140.8866,1614.83,227.507908278,1.5416,143.2114,4,270.31468,1.55236982337
1462066,Sc1cccc2c1c(ccc2)C1(SCCSC1)c1ccc2c(c1)cccc2,F2-F16-F6-F16,315.6826,1212.13,382.648349938,1.6247,319.7926,4,404.6106,1.63492192579
743000,n1ccc(cc1)c1nc(sc1c1ncsc1)c1nccnc1,F14-F14-F11-F12,237.85,1340.33,318.7974905,1.6582,246.7937,4,323.39546,1.69002639655
397068,c1ccc(nc1)c1ncccc1c1cccnc1c1ccco1,F11-F11-F15-F11,219.5224,1177.24,258.430550176,1.5585,230.8483,4,299.32602,1.59390126039
1161320,N1CNC(NC1)c1c(cc2c(c1c1cocc1)cccc2)c1cncs1,F9-F16-F14-F15,256.5974,1257.72,322.727681928,1.5799,263.26,4,362.44812,1.59842948793
718313,Sc1cccc2c1ccc(c2)c1cccc(n1)N1CNCNC1,F11-F16-F9-F2,251.3069,1256.95,315.880207955,1.6531,260.7307,4,322.42732,1.68446117407
83001,Cc1nsnc1c1occc1c1cccnc1,F13-F15-F11-F1,161.8218,1287.05,208.27274769,1.5528,168.5529,4,243.28436,1.58089882916
379180,Oc1c(ccc2c1cccc2)c1ccc(nc1)c1ccccc1,F11-F16-F5-F3,258.0908,1181.72,304.991060176,1.6925,274.066,4,297.3499,1.74905694835
71207,Cc1ccsc1c1ccc(c2c1cccc2)O,F7-F16-F3-F1,178.0749,1185.63,211.130943687,1.5704,184.5472,4,240.32018,1.59595905043
123483,Oc1cncc(n1)c1ccnc(c1)c1ccccc1,F3-F12-F11-F5,190.8198,1221.29,233.046313542,1.6158,196.9509,4,249.26734,1.64070145124
1466223,C1SCC(SC1)c1ccc2c(c1c1ccsc1)c(ccc2)c1ccncc1,F7-F16-F11-F6,293.8082,1229.29,361.175482178,1.5799,303.0716,4,405.59866,1.60249440137
618612,Sc1cc2cc(ccc2c(c1)c1ccccn1)c1cccnc1,F11-F16-F11-F2,257.7774,1210.22,311.967365028,1.6637,273.2907,4,314.40356,1.71559109312
1340119,C1NCN(CN1)c1ccncc1c1ncsc1c1cccc2c1cccc2,F14-F16-F11-F9,270.2076,1241.71,335.519478996,1.5862,270.1373,4,373.47406,1.5860476124
1112764,o1ccc(c1)c1sc(cc1c1ccsc1)c1cccc2c1cccc2,F7-F16-F7-F15,277.2908,1246.33,345.595842764,1.64,292.2873,4,358.47596,1.68426806382
1083786,c1ccc(nc1)N1CNCNC1c1c(ccc2c1cccc2)c1ccco1,F9-F16-F11-F15,265.1959,1196.78,317.381149202,1.5799,274.9468,4,356.4204,1.60627862274
1188597,C1CCC(C1)c1c(ccc2c1cccc2c1nncs1)c1nsnc1,F13-F16-F10-F8,261.6171,1250.21,327.076314591,1.5854,273.235,4,364.48714,1.61771744716
245676,Sc1cnc(cn1)c1cnc(cn1)c1cccs1,F7-F12-F12-F2,222.9243,1365.01,304.293898743,1.7749,232.3326,4,272.34872,1.81964578669
1301578,c1ccc(cn1)c1cc(cc2c1cccc2)c1nnc(s1)c1cscc1,F8-F16-F11-F7,303.2718,1279.57,388.057497126,1.7091,319.3929,4,371.47802,1.75910081037
363702,C1CCC(C1)c1coc(c1)c1scc(n1)c1ccncc1,F10-F15-F14-F11,222.8181,1192.77,265.770745137,1.5849,230.4368,4,296.38674,1.6096612107
561138,Sc1ccoc1C1NCN(CN1)c1ccc2c(c1)cccc2,F9-F16-F15-F2,231.9207,1272.44,295.105175508,1.6263,236.4648,4,311.40138,1.64176446566
1145064,N1CNC(NC1)c1coc(c1)c1cc(cc2c1cccc2)c1cccs1,F7-F16-F15-F9,280.4637,1272.79,356.971392723,1.6597,293.9654,4,361.46006,1.70074006157
1426381,N1CNC(NC1)C1NCNC(N1c1nncs1)c1ccc2c(c1)cccc2,F9-F16-F9-F8,256.5774,1290.81,331.192673694,1.5605,266.2969,4,382.48588,1.58649281757
1384376,s1cnc(c1)c1cscc1c1cccc2c1ccc(c2)c1cnsn1,F13-F16-F7-F14,276.9012,1347.95,373.24897254,1.6607,283.7051,4,377.50574,1.68151117276
1485915,n1snc(c1)C1CSC(CS1)c1cnc(cn1)c1ccc2c(c1)cccc2,F6-F12-F13-F16,310.2815,1317.12,408.67796928,1.6706,317.5687,4,408.56284,1.69082996775
831768,C1CSC(CS1)C1CCC(C1)c1ccccc1c1cocc1,F5-F15-F10-F6,224.9172,1159.92,260.885958624,1.5017,232.4654,4,330.50738,1.52176293915
1264607,c1cc(c(s1)c1ccccc1c1cscc1)c1ccc2c(c1)cccc2,F7-F16-F5-F7,279.8069,1189.45,332.816317205,1.59,299.2943,4,368.51384,1.64159247083
23778,SC(c1cccnc1)c1cccnc1,F1-F11-F11-F2,136.7075,1170.36,159.9969897,1.5029,139.7623,4,202.2755,1.51630088136
676861,n1csc(c1)c1cocc1c1scnc1c1scnn1,F14-F15-F14-F8,197.1168,1454.69,286.743837792,1.588,204.6394,4,318.39724,1.61586728764
301596,c1nc(c(s1)c1ccco1)Cc1cccc2c1cccc2,F1-F14-F16-F15,208.2153,1218.16,253.639549848,1.5641,223.9122,4,291.36692,1.61684114563
1117900,c1ccc(cc1)c1cccc2c1ccc(c2)c1ccc(nc1)c1cnccn1,F11-F16-F5-F12,319.0551,1165.84,371.967197784,1.7005,335.331,4,359.42258,1.74769936294
219331,c1nc(c(s1)c1cscn1)Sc1ccco1,F2-F14-F15-F14,161.745,1444.54,233.6471223,1.5694,164.1826,4,266.36244,1.57986227446
833173,C1NCN(C(N1)c1ncc(s1)c1cncs1)c1ccccn1,F9-F14-F11-F14,216.8822,1356.61,294.224561342,1.5799,227.8467,4,330.43116,1.61626679004
801512,n1csc(n1)C1(CCCC1)c1csc(c1)c1scnc1,F7-F14-F10-F8,207.7601,1311.3,272.43581913,1.5502,213.4338,4,319.46812,1.5684936717
1288225,c1csc(c1)c1cccnc1c1cccc2c1cc(cc2)c1scnc1,F14-F16-F11-F7,281.4016,1244.76,350.277455616,1.6245,291.3469,4,370.48996,1.6523650182
989121,OC1NCN(CN1)c1cccc2c1ccc(c2)C1CSCCS1,F9-F16-F6-F3,241.5035,1282.86,309.81518001,1.5808,249.455,4,347.49814,1.6044124032
937296,o1ccc(c1)C1CCC(C1)c1cccc2c1cccc2c1cccs1,F10-F15-F16-F7,261.9508,1168.28,306.031880624,1.5783,273.2798,4,344.4693,1.60923331587
46397,OC1(CCCC1c1cocc1)c1ccncc1,F10-F15-F11-F3,145.5837,1142.59,166.342479783,1.4546,148.7587,4,229.2744,1.46614076702
1072268,C1CSC(CS1)c1cc(ncc1c1cncs1)c1ccccc1,F6-F11-F14-F5,254.0834,1270.11,322.713867174,1.5917,270.1673,4,356.52804,1.63860597102
1468725,C1CSC(CS1)(c1ccc2c(c1)cccc2)c1cnccc1c1nccs1,F6-F11-F14-F16,289.5214,1256.02,363.644668828,1.583,298.5102,4,406.58672,1.60541849974
335666,Oc1c(cc(c2c1cccc2)c1cncs1)c1cocc1,F15-F16-F3-F14,211.6484,1304.19,276.029726796,1.6208,221.7171,4,293.33974,1.65819597047
